contract_preamble,datetime_6h_utc,datetime_6h_et,expiry_datetime,date,strike,yes_price,interval_volume,adjusted_yes_price,probability,swapped
CPICOREYOY-23JUL,2023-07-20T18:00:00Z,2023-07-20 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-20,4.7,8,510,8,0.7653061224489796,FALSE
CPICOREYOY-23JUL,2023-07-21T00:00:00Z,2023-07-20 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-21,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-21T06:00:00Z,2023-07-21 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-21,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-21T12:00:00Z,2023-07-21 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-21,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-21T18:00:00Z,2023-07-21 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-21,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-22T00:00:00Z,2023-07-21 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-22,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-22T06:00:00Z,2023-07-22 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-22,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-22T12:00:00Z,2023-07-22 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-22,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-22T18:00:00Z,2023-07-22 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-22,4.7,11,500,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-23T00:00:00Z,2023-07-22 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-23,4.7,11,0,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-23T06:00:00Z,2023-07-23 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-23,4.7,11,0,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-23T12:00:00Z,2023-07-23 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-23,4.7,12,1500,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-23T18:00:00Z,2023-07-23 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-23,4.7,12,0,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-24T00:00:00Z,2023-07-23 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-24,4.7,12,0,12,2.5510204081632653,FALSE
CPICOREYOY-23JUL,2023-07-24T06:00:00Z,2023-07-24 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-24,4.7,12,0,12,2.5510204081632653,FALSE
CPICOREYOY-23JUL,2023-07-24T12:00:00Z,2023-07-24 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-24,4.7,13,2000,12,2.5510204081632653,FALSE
CPICOREYOY-23JUL,2023-07-24T18:00:00Z,2023-07-24 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-24,4.7,13,0,12,2.5510204081632653,FALSE
CPICOREYOY-23JUL,2023-07-25T00:00:00Z,2023-07-24 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-25,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-25T06:00:00Z,2023-07-25 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-25,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-25T12:00:00Z,2023-07-25 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-25,4.7,13,372,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-25T18:00:00Z,2023-07-25 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-25,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-26T00:00:00Z,2023-07-25 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-26,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-26T06:00:00Z,2023-07-26 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-26,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-26T12:00:00Z,2023-07-26 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-26,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-26T18:00:00Z,2023-07-26 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-26,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-27T00:00:00Z,2023-07-26 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-27,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-27T06:00:00Z,2023-07-27 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-27,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-27T12:00:00Z,2023-07-27 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-27,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-27T18:00:00Z,2023-07-27 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-27,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-28T00:00:00Z,2023-07-27 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-28,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-28T06:00:00Z,2023-07-28 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-28,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-28T12:00:00Z,2023-07-28 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-28,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-28T18:00:00Z,2023-07-28 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-28,4.7,11,200,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-29T00:00:00Z,2023-07-28 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-29,4.7,11,0,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-29T06:00:00Z,2023-07-29 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-29,4.7,11,0,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-29T12:00:00Z,2023-07-29 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-29,4.7,13,11,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-29T18:00:00Z,2023-07-29 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-29,4.7,13,0,11,2.295918367346939,FALSE
CPICOREYOY-23JUL,2023-07-30T00:00:00Z,2023-07-29 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-30,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-30T06:00:00Z,2023-07-30 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-30,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-30T12:00:00Z,2023-07-30 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-30,4.7,13,0,13,2.806122448979592,FALSE
CPICOREYOY-23JUL,2023-07-30T18:00:00Z,2023-07-30 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-30,4.7,8,2539,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-31T00:00:00Z,2023-07-30 20:00:00 EDT,2023-08-10T12:00:00Z,2023-07-31,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-31T06:00:00Z,2023-07-31 02:00:00 EDT,2023-08-10T12:00:00Z,2023-07-31,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-31T12:00:00Z,2023-07-31 08:00:00 EDT,2023-08-10T12:00:00Z,2023-07-31,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-07-31T18:00:00Z,2023-07-31 14:00:00 EDT,2023-08-10T12:00:00Z,2023-07-31,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-01T00:00:00Z,2023-07-31 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-01,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-01T06:00:00Z,2023-08-01 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-01,4.7,8,0,8,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-01T12:00:00Z,2023-08-01 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-01,4.7,5,261,5,0.7653061224489796,FALSE
CPICOREYOY-23JUL,2023-08-01T18:00:00Z,2023-08-01 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-01,4.7,5,0,5,0.7653061224489796,FALSE
CPICOREYOY-23JUL,2023-08-02T00:00:00Z,2023-08-01 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-02,4.7,5,0,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-02T06:00:00Z,2023-08-02 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-02,4.7,5,0,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-02T12:00:00Z,2023-08-02 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-02,4.7,5,1750,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-02T18:00:00Z,2023-08-02 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-02,4.7,5,0,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-03T00:00:00Z,2023-08-02 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-03,4.7,5,0,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-03T06:00:00Z,2023-08-03 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-03,4.7,5,0,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-03T12:00:00Z,2023-08-03 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-03,4.7,6,200,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-03T18:00:00Z,2023-08-03 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-03,4.7,6,0,5,1.0204081632653061,FALSE
CPICOREYOY-23JUL,2023-08-04T00:00:00Z,2023-08-03 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-04,4.7,6,0,6,0.25510204081632654,FALSE
CPICOREYOY-23JUL,2023-08-04T06:00:00Z,2023-08-04 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-04,4.7,6,0,6,0.25510204081632654,FALSE
CPICOREYOY-23JUL,2023-08-04T12:00:00Z,2023-08-04 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-04,4.7,6,0,6,1.2755102040816326,FALSE
CPICOREYOY-23JUL,2023-08-04T18:00:00Z,2023-08-04 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-04,4.7,6,0,6,1.2755102040816326,FALSE
CPICOREYOY-23JUL,2023-08-05T00:00:00Z,2023-08-04 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-05,4.7,7,3000,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-05T06:00:00Z,2023-08-05 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-05,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-05T12:00:00Z,2023-08-05 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-05,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-05T18:00:00Z,2023-08-05 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-05,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-06T00:00:00Z,2023-08-05 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-06,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-06T06:00:00Z,2023-08-06 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-06,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-06T12:00:00Z,2023-08-06 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-06,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-06T18:00:00Z,2023-08-06 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-06,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-07T00:00:00Z,2023-08-06 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-07,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-07T06:00:00Z,2023-08-07 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-07,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-07T12:00:00Z,2023-08-07 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-07,4.7,7,510,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-07T18:00:00Z,2023-08-07 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-07,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-08T00:00:00Z,2023-08-07 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-08,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-08T06:00:00Z,2023-08-08 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-08,4.7,7,0,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-08T12:00:00Z,2023-08-08 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-08,4.7,7,2250,7,1.530612244897959,FALSE
CPICOREYOY-23JUL,2023-08-08T18:00:00Z,2023-08-08 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-08,4.7,6,100,6,1.2755102040816326,FALSE
CPICOREYOY-23JUL,2023-08-09T00:00:00Z,2023-08-08 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-09,4.7,6,0,6,1.2755102040816326,FALSE
CPICOREYOY-23JUL,2023-08-09T06:00:00Z,2023-08-09 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-09,4.7,6,0,6,1.2755102040816326,FALSE
CPICOREYOY-23JUL,2023-08-09T12:00:00Z,2023-08-09 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-09,4.7,8,3990,6,1.2755102040816326,FALSE
CPICOREYOY-23JUL,2023-08-09T18:00:00Z,2023-08-09 14:00:00 EDT,2023-08-10T12:00:00Z,2023-08-09,4.7,8,1196,6,1.2755102040816326,FALSE
CPICOREYOY-23JUL,2023-08-10T00:00:00Z,2023-08-09 20:00:00 EDT,2023-08-10T12:00:00Z,2023-08-10,4.7,8,0,8,2.380952380952381,FALSE
CPICOREYOY-23JUL,2023-08-10T06:00:00Z,2023-08-10 02:00:00 EDT,2023-08-10T12:00:00Z,2023-08-10,4.7,8,0,8,2.380952380952381,FALSE
CPICOREYOY-23JUL,2023-08-10T12:00:00Z,2023-08-10 08:00:00 EDT,2023-08-10T12:00:00Z,2023-08-10,4.7,8,0,8,2.380952380952381,FALSE
CPICOREYOY-23JUN,2023-06-20T00:00:00Z,2023-06-19 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-20,4.7,94,0,94,5.86734693877551,FALSE
CPICOREYOY-23JUN,2023-06-20T06:00:00Z,2023-06-20 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-20,4.7,94,0,94,5.86734693877551,FALSE
CPICOREYOY-23JUN,2023-06-20T12:00:00Z,2023-06-20 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-20,4.7,94,0,94,5.86734693877551,FALSE
CPICOREYOY-23JUN,2023-06-20T18:00:00Z,2023-06-20 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-20,4.7,94,0,94,9.693877551020408,FALSE
CPICOREYOY-23JUN,2023-06-21T00:00:00Z,2023-06-20 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-21,4.7,94,0,94,9.693877551020408,FALSE
CPICOREYOY-23JUN,2023-06-21T06:00:00Z,2023-06-21 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-21,4.7,94,0,94,9.693877551020408,FALSE
CPICOREYOY-23JUN,2023-06-21T12:00:00Z,2023-06-21 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-21,4.7,92,842,92,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-06-21T18:00:00Z,2023-06-21 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-21,4.7,92,0,92,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-06-22T00:00:00Z,2023-06-21 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-22,4.7,92,0,92,4.591836734693878,FALSE
CPICOREYOY-23JUN,2023-06-22T06:00:00Z,2023-06-22 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-22,4.7,92,0,92,4.591836734693878,FALSE
CPICOREYOY-23JUN,2023-06-22T12:00:00Z,2023-06-22 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-22,4.7,92,0,92,7.908163265306122,FALSE
CPICOREYOY-23JUN,2023-06-22T18:00:00Z,2023-06-22 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-22,4.7,92,0,92,7.908163265306122,FALSE
CPICOREYOY-23JUN,2023-06-23T00:00:00Z,2023-06-22 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-23,4.7,92,0,92,5.86734693877551,FALSE
CPICOREYOY-23JUN,2023-06-23T06:00:00Z,2023-06-23 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-23,4.7,92,0,92,5.86734693877551,FALSE
CPICOREYOY-23JUN,2023-06-23T12:00:00Z,2023-06-23 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-23,4.7,92,0,92,5.86734693877551,FALSE
CPICOREYOY-23JUN,2023-06-23T18:00:00Z,2023-06-23 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-23,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-24T00:00:00Z,2023-06-23 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-24,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-24T06:00:00Z,2023-06-24 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-24,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-24T12:00:00Z,2023-06-24 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-24,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-24T18:00:00Z,2023-06-24 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-24,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-25T00:00:00Z,2023-06-24 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-25,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-25T06:00:00Z,2023-06-25 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-25,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-25T12:00:00Z,2023-06-25 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-25,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-25T18:00:00Z,2023-06-25 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-25,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-26T00:00:00Z,2023-06-25 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-26,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-26T06:00:00Z,2023-06-26 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-26,4.7,92,0,92,6.122448979591836,FALSE
CPICOREYOY-23JUN,2023-06-26T12:00:00Z,2023-06-26 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-26,4.7,92,1125,92,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-06-26T18:00:00Z,2023-06-26 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-26,4.7,92,0,92,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-06-27T00:00:00Z,2023-06-26 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-27,4.7,92,0,92,7.142857142857143,FALSE
CPICOREYOY-23JUN,2023-06-27T06:00:00Z,2023-06-27 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-27,4.7,92,0,92,7.142857142857143,FALSE
CPICOREYOY-23JUN,2023-06-27T12:00:00Z,2023-06-27 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-27,4.7,92,0,92,7.142857142857143,FALSE
CPICOREYOY-23JUN,2023-06-27T18:00:00Z,2023-06-27 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-27,4.7,90,2500,90,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-06-28T00:00:00Z,2023-06-27 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-28,4.7,90,0,95,10.459183673469388,FALSE
CPICOREYOY-23JUN,2023-06-28T06:00:00Z,2023-06-28 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-28,4.7,90,0,95,10.459183673469388,FALSE
CPICOREYOY-23JUN,2023-06-28T12:00:00Z,2023-06-28 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-28,4.7,90,0,95,10.459183673469388,FALSE
CPICOREYOY-23JUN,2023-06-28T18:00:00Z,2023-06-28 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-28,4.7,95,209,95,10.459183673469388,FALSE
CPICOREYOY-23JUN,2023-06-29T00:00:00Z,2023-06-28 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-29,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-06-29T06:00:00Z,2023-06-29 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-29,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-06-29T12:00:00Z,2023-06-29 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-29,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-06-29T18:00:00Z,2023-06-29 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-29,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-06-30T00:00:00Z,2023-06-29 20:00:00 EDT,2023-07-12T12:00:00Z,2023-06-30,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-06-30T06:00:00Z,2023-06-30 02:00:00 EDT,2023-07-12T12:00:00Z,2023-06-30,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-06-30T12:00:00Z,2023-06-30 08:00:00 EDT,2023-07-12T12:00:00Z,2023-06-30,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-06-30T18:00:00Z,2023-06-30 14:00:00 EDT,2023-07-12T12:00:00Z,2023-06-30,4.7,95,0,95,9.948979591836734,FALSE
CPICOREYOY-23JUN,2023-07-01T00:00:00Z,2023-06-30 20:00:00 EDT,2023-07-12T12:00:00Z,2023-07-01,4.7,95,0,95,9.693877551020408,FALSE
CPICOREYOY-23JUN,2023-07-01T06:00:00Z,2023-07-01 02:00:00 EDT,2023-07-12T12:00:00Z,2023-07-01,4.7,95,0,95,9.693877551020408,FALSE
CPICOREYOY-23JUN,2023-07-01T12:00:00Z,2023-07-01 08:00:00 EDT,2023-07-12T12:00:00Z,2023-07-01,4.7,89,4050,89,8.673469387755102,FALSE
CPICOREYOY-23JUN,2023-07-01T18:00:00Z,2023-07-01 14:00:00 EDT,2023-07-12T12:00:00Z,2023-07-01,4.7,89,0,89,8.673469387755102,FALSE
CPICOREYOY-23JUN,2023-07-02T00:00:00Z,2023-07-01 20:00:00 EDT,2023-07-12T12:00:00Z,2023-07-02,4.7,89,0,89,8.673469387755102,FALSE
CPICOREYOY-23JUN,2023-07-02T06:00:00Z,2023-07-02 02:00:00 EDT,2023-07-12T12:00:00Z,2023-07-02,4.7,89,0,89,8.673469387755102,FALSE
CPICOREYOY-23JUN,2023-07-02T12:00:00Z,2023-07-02 08:00:00 EDT,2023-07-12T12:00:00Z,2023-07-02,4.7,89,0,89,8.673469387755102,FALSE
CPICOREYOY-23JUN,2023-07-02T18:00:00Z,2023-07-02 14:00:00 EDT,2023-07-12T12:00:00Z,2023-07-02,4.7,89,0,89,8.673469387755102,FALSE
CPICOREYOY-23JUN,2023-07-03T00:00:00Z,2023-07-02 20:00:00 EDT,2023-07-12T12:00:00Z,2023-07-03,4.7,89,0,89,6.887755102040816,FALSE
CPICOREYOY-23JUN,2023-07-03T06:00:00Z,2023-07-03 02:00:00 EDT,2023-07-12T12:00:00Z,2023-07-03,4.7,89,0,89,6.887755102040816,FALSE
CPICOREYOY-23JUN,2023-07-03T12:00:00Z,2023-07-03 08:00:00 EDT,2023-07-12T12:00:00Z,2023-07-03,4.7,89,0,89,6.887755102040816,FALSE
CPICOREYOY-23JUN,2023-07-03T18:00:00Z,2023-07-03 14:00:00 EDT,2023-07-12T12:00:00Z,2023-07-03,4.7,89,0,89,6.887755102040816,FALSE
CPICOREYOY-23JUN,2023-07-04T00:00:00Z,2023-07-03 20:00:00 EDT,2023-07-12T12:00:00Z,2023-07-04,4.7,89,0,89,6.887755102040816,FALSE
CPICOREYOY-23JUN,2023-07-04T06:00:00Z,2023-07-04 02:00:00 EDT,2023-07-12T12:00:00Z,2023-07-04,4.7,89,0,89,6.887755102040816,FALSE
CPICOREYOY-23JUN,2023-07-04T12:00:00Z,2023-07-04 08:00:00 EDT,2023-07-12T12:00:00Z,2023-07-04,4.7,89,0,89,6.887755102040816,FALSE
CPICOREYOY-23JUN,2023-07-04T18:00:00Z,2023-07-04 14:00:00 EDT,2023-07-12T12:00:00Z,2023-07-04,4.7,89,0,89,8.16326530612245,FALSE
CPICOREYOY-23JUN,2023-07-05T00:00:00Z,2023-07-04 20:00:00 EDT,2023-07-12T12:00:00Z,2023-07-05,4.7,85,3116,85,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-07-05T06:00:00Z,2023-07-05 02:00:00 EDT,2023-07-12T12:00:00Z,2023-07-05,4.7,85,0,85,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-07-05T12:00:00Z,2023-07-05 08:00:00 EDT,2023-07-12T12:00:00Z,2023-07-05,4.7,85,0,85,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-07-05T18:00:00Z,2023-07-05 14:00:00 EDT,2023-07-12T12:00:00Z,2023-07-05,4.7,85,0,85,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-07-06T00:00:00Z,2023-07-05 20:00:00 EDT,2023-07-12T12:00:00Z,2023-07-06,4.7,85,0,92,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-07-06T06:00:00Z,2023-07-06 02:00:00 EDT,2023-07-12T12:00:00Z,2023-07-06,4.7,85,0,92,9.183673469387756,FALSE
CPICOREYOY-23JUN,2023-07-06T12:00:00Z,2023-07-06 08:00:00 EDT,2023-07-12T12:00:00Z,2023-07-06,4.7,85,0,92,9.183673469387756,FALSE
CPICOREYOY-23MAY,2023-05-16T18:00:00Z,2023-05-16 14:00:00 EDT,2023-06-13T12:00:00Z,2023-05-16,4.7,0,NA,97,0,FALSE
